年份,排名,企业估值,企业信息,CEO,行业
2021,No.275,￥ 560 亿,晨光文具,陈湖文,文具用品制造
2021,No.275,￥ 560 亿,港灯,霍建宁,电力公用事业
2021,No.275,￥ 560 亿,宏发股份,郭满金,工业电器、投资
2021,No.275,￥ 560 亿,微创医疗,常兆华,医疗器械
2021,No.275,￥ 560 亿,长电科技,周子学,半导体
2021,No.275,￥ 560 亿,中公教育,李永新,教育
2021,No.281,￥ 550 亿,58同城,姚劲波,生活服务
2021,No.281,￥ 550 亿,万洲国际,万隆,食品和饮料
2021,No.283,￥ 540 亿,国巨,陈泰铭,电子元件
2021,No.283,￥ 540 亿,华宝国际,林嘉宇、朱林瑶,香精
2021,No.283,￥ 540 亿,健友股份,唐咏群,原料药
2021,No.283,￥ 540 亿,容百科技,白厚善,新能源设备
2021,No.283,￥ 540 亿,台新金融控股,吴东亮,金融服务
2021,No.283,￥ 540 亿,永兴材料,高兴江,钢铁
2021,No.283,￥ 540 亿,圆通速递,喻会蛟,物流
2021,No.290,￥ 530 亿,波司登,高德康,服装
2021,No.290,￥ 530 亿,藏格矿业,肖宁,化工
2021,No.290,￥ 530 亿,春秋航空,王煜,航空运输
2021,No.290,￥ 530 亿,法拉电子,严春光,电子元件
2021,No.290,￥ 530 亿,华兰生物,安康,生物医药
2021,No.290,￥ 530 亿,力晶积成电子制造,黄崇仁,半导体
2021,No.290,￥ 530 亿,美锦能源,姚锦龙,煤炭
2021,No.290,￥ 530 亿,再鼎医药,杜莹,生物医药
2021,No.298,￥ 520 亿,汇顶科技,张帆,芯片设计、软件开发
2021,No.298,￥ 520 亿,欧普康视,陶悦群,医疗器械
2021,No.298,￥ 520 亿,迎驾贡酒,倪永培,白酒
2021,No.301,￥ 510 亿,富途控股,李华,金融科技
2021,No.301,￥ 510 亿,坚朗五金,白宝鲲,金属建材
2021,No.301,￥ 510 亿,金域医学,梁耀铭,医疗数据服务
2021,No.301,￥ 510 亿,玲珑轮胎,王锋,轮胎
2021,No.301,￥ 510 亿,青山控股,项秉雪,钢铁
2021,No.306,￥ 500 亿,伯恩光学,林慧英,电子元件
2021,No.306,￥ 500 亿,抚顺特钢,季永新,钢铁
2021,No.306,￥ 500 亿,格林美,许开华,废弃资源综合利用、新能源
2021,No.306,￥ 500 亿,华峰化学,尤小平,化工、铝业、投资
2021,No.306,￥ 500 亿,晶晨股份,钟培峰,半导体
2021,No.306,￥ 500 亿,新宙邦,覃九三,电池化学品
2021,No.306,￥ 500 亿,永太科技,王莺妹,氟化工
2021,No.313,￥ 490 亿,JS环球生活,王旭宁,家庭耐用消费品
2021,No.313,￥ 490 亿,爱旭股份,陈刚,太阳能
2021,No.313,￥ 490 亿,剑南春,乔天明,白酒
2021,No.313,￥ 490 亿,康希诺,宇学峰,生物医药
2021,No.313,￥ 490 亿,三棵树,洪杰,化工
2021,No.313,￥ 490 亿,盛新锂能,周祎,锂电池
2021,No.313,￥ 490 亿,视源电子科技,王毅然,消费电子
2021,No.313,￥ 490 亿,星河控股集团,黄楚龙,房地产、投资
2021,No.321,￥ 480 亿,德方纳米,孔令涌,锂电池
2021,No.321,￥ 480 亿,领益智造,曾芳勤,消费电子精密件
2021,No.321,￥ 480 亿,纳思达,汪东颖,打印设备
2021,No.321,￥ 480 亿,时代天使,冯岱,医疗服务
2021,No.321,￥ 480 亿,滔搏,盛百椒,体育用品
2021,No.321,￥ 480 亿,桐昆股份,陈士良,化工
2021,No.321,￥ 480 亿,昭衍新药,冯宇霞,生物医药
2021,No.328,￥ 475 亿,远传电信,徐旭东,通信服务
2021,No.329,￥ 470 亿,博腾股份,居年丰,医药
2021,No.329,￥ 470 亿,大族激光,高云峰,激光设备
2021,No.329,￥ 470 亿,德业股份,张和君,家电部件制造
2021,No.329,￥ 470 亿,光启技术,刘若鹏,超材料
2021,No.329,￥ 470 亿,杭可科技,曹骥,锂电池
2021,No.334,￥ 460 亿,百润股份,刘晓东,饮料
2021,No.334,￥ 460 亿,恒逸集团,邱建林,化工
2021,No.334,￥ 460 亿,君实生物,熊俊,生物医药
2021,No.334,￥ 460 亿,普洛药业,祝方猛,医药
2021,No.334,￥ 460 亿,天能股份,张天任,新能源电池
2021,No.334,￥ 460 亿,威高股份,陈学利,医疗器械
2021,No.340,￥ 450 亿,达利食品,许世辉,食品和饮料
2021,No.340,￥ 450 亿,国瓷材料,张曦,陶瓷
2021,No.340,￥ 450 亿,华天科技,肖胜利,半导体
2021,No.340,￥ 450 亿,嘉晨,孙寿宽,钢铁、耐火材料、煤化工
2021,No.340,￥ 450 亿,九洲药业,花莉蓉,医药
2021,No.340,￥ 450 亿,美菜网,刘传军,电子商务
2021,No.340,￥ 450 亿,敏华控股,黄敏利,休闲沙发
2021,No.340,￥ 450 亿,微医,廖杰远,健康科技
2021,No.340,￥ 450 亿,兴盛优选,岳立华,新零售
2021,No.340,￥ 450 亿,中国宝安集团,陈政立,新材料
2021,No.340,￥ 450 亿,中控技术,崔山,工控设备
2021,No.351,￥ 440 亿,安井食品,刘鸣鸣,食品和饮料
2021,No.351,￥ 440 亿,华测检测,万峰,病理检测
2021,No.351,￥ 440 亿,荣昌生物,王威东,生物医药
2021,No.351,￥ 440 亿,赛轮轮胎,袁仲雪,轮胎
2021,No.351,￥ 440 亿,上海莱士,陈杰,生物医药
2021,No.351,￥ 440 亿,唯品会,沈亚,电子商务
2021,No.357,￥ 435 亿,丰泰企业,王建弘,运动用品
2021,No.357,￥ 435 亿,亿利资源,王文彪,光伏、治沙
2021,No.359,￥ 430 亿,东山精密,袁永刚,精密铸件
2021,No.359,￥ 430 亿,顾家家居,顾江生,家具
2021,No.359,￥ 430 亿,健帆生物,董凡,生物医药、医疗器械
2021,No.359,￥ 430 亿,九号公司,高禄峰,机器人
2021,No.359,￥ 430 亿,君正集团,张海生,化工
2021,No.359,￥ 430 亿,旗滨集团,姚培武,玻璃
2021,No.359,￥ 430 亿,石基信息,李仲初,应用软件开发
2021,No.359,￥ 430 亿,新强联,肖争强,风电零部件
2021,No.367,￥ 425 亿,国联股份,刘泉,电子商务
2021,No.367,￥ 425 亿,海亮集团,王黎红,铜加工、投资
2021,No.369,￥ 420 亿,光威复材,卢钊钧,化工
2021,No.369,￥ 420 亿,亨通集团,崔根良,电缆
2021,No.369,￥ 420 亿,龙盛集团,阮伟祥,化工、钢铁
2021,No.372,￥ 415 亿,东莞农商银行,王耀球,金融服务
2021,No.373,￥ 410 亿,安克创新,阳萌,电子商务
2021,No.373,￥ 410 亿,大北农,邵根伙,饲料
2021,No.373,￥ 410 亿,孚能科技,王瑀,锂电池
2021,No.373,￥ 410 亿,国科微,向平,芯片
2021,No.373,￥ 410 亿,科达制造,边程,陶瓷设备
2021,No.373,￥ 410 亿,明源云,高宇,应用软件开发
2021,No.373,￥ 410 亿,汤臣倍健,梁允超,保健品
2021,No.373,￥ 410 亿,颐海国际,施永宏,食品和饮料
2021,No.381,￥ 405 亿,儒鸿,洪镇海,服装
2021,No.382,￥ 400 亿,大华集团,金惠明,房地产
2021,No.382,￥ 400 亿,金山软件,雷军,应用软件开发
2021,No.382,￥ 400 亿,绝味食品,戴文军,食品和饮料
2021,No.382,￥ 400 亿,朗新科技,徐长军,软件和信息系统
2021,No.382,￥ 400 亿,乐普医疗,蒲忠杰,医疗器械
2021,No.382,￥ 400 亿,诺唯赞,曹林,体外诊断
2021,No.382,￥ 400 亿,珀莱雅,侯军呈,化妆品
2021,No.382,￥ 400 亿,喜茶,聂云宸,餐饮
2021,No.382,￥ 400 亿,雅克科技,沈琦,化工
2021,No.382,￥ 400 亿,怡合达,金立国,自动化设备
2021,No.382,￥ 400 亿,永泰能源,王广西,煤炭
2021,No.382,￥ 400 亿,自如,熊林,房地产服务
2021,No.394,￥ 395 亿,东方电缆,夏崇耀,电缆
2021,No.394,￥ 395 亿,科达利,励建立,锂电池
2021,No.394,￥ 395 亿,亚德客,王世忠,机械设备
2021,No.394,￥ 395 亿,永丰金融控股,陈思宽,金融服务
2021,No.397,￥ 390 亿,柏楚电子,唐晔,电子元件
2021,No.397,￥ 390 亿,多氟多,李世江,化工
2021,No.397,￥ 390 亿,固德威,黄敏,光伏材料
2021,No.397,￥ 390 亿,巨星科技,仇建平,工具制造
2021,No.397,￥ 390 亿,口子窖,徐进,白酒
2021,No.397,￥ 390 亿,美东汽车,叶帆,汽车零售
2021,No.397,￥ 390 亿,天山铝业,曾超林,铝
2021,No.397,￥ 390 亿,雾芯科技,汪莹,电子烟
2021,No.397,￥ 390 亿,养元饮品,姚奎章,饮料
2021,No.397,￥ 390 亿,中骏集团,黄朝阳,房地产、机械
2021,No.407,￥ 385 亿,稳懋半导体,陈进财,半导体
2021,No.408,￥ 380 亿,艾为电子,孙洪军,芯片设计
2021,No.408,￥ 380 亿,鼎力机械,许树根,机械设备
2021,No.408,￥ 380 亿,甘李药业,甘忠如,生物医药
2021,No.408,￥ 380 亿,华大基因,汪建,基因检测
2021,No.408,￥ 380 亿,江特电机,胡春晖,电机设备
2021,No.408,￥ 380 亿,杰瑞股份,王坤晓,机械设备
2021,No.408,￥ 380 亿,捷佳伟创,余仲,太阳能
2021,No.408,￥ 380 亿,美迪西,陈金章,医药研发外包
2021,No.408,￥ 380 亿,美腕,戚振波,电子商务
2021,No.408,￥ 380 亿,日月股份,傅明康,风电零部件
2021,No.408,￥ 380 亿,苏宁易购,黄明端,零售
2021,No.408,￥ 380 亿,天奈科技,郑涛,新材料
2021,No.408,￥ 380 亿,完美世界,池宇峰,网游、影视娱乐
2021,No.408,￥ 380 亿,万得资讯,陆风,金融数据服务
2021,No.408,￥ 380 亿,威马汽车,沈晖,新能源汽车
2021,No.408,￥ 380 亿,智邦科技,郭飞龙,通信设备
2021,No.424,￥ 375 亿,建龙重工集团,张志祥,钢铁、矿业、船运
2021,No.425,￥ 370 亿,贝达药业,丁列明,生物医药
2021,No.425,￥ 370 亿,合生创展集团,朱桔榕,房地产
2021,No.425,￥ 370 亿,鸿远电子,郑红,军工电子元件
2021,No.425,￥ 370 亿,尖沙咀置业,黄志祥,房地产
2021,No.425,￥ 370 亿,玖龙纸业,张茵,纸业
2021,No.425,￥ 370 亿,立白集团,陈凯旋,日化用品
2021,No.425,￥ 370 亿,龙光集团,纪海鹏,房地产
2021,No.425,￥ 370 亿,派能科技,韦在胜,锂电池
2021,No.425,￥ 370 亿,思源电气,董增平,输变电设备
2021,No.425,￥ 370 亿,宋城集团,张娴,旅游、房地产
2021,No.425,￥ 370 亿,天顺风能,严俊旭,风电设备
2021,No.425,￥ 370 亿,伟明环保,项光明,固废发电
2021,No.425,￥ 370 亿,芯原股份,戴伟民,数字芯片设计
2021,No.425,￥ 370 亿,新产业,饶微,体外诊断
2021,No.425,￥ 370 亿,永辉超市,张轩松,超市零售
2021,No.440,￥ 365 亿,恒安国际,施文博,个人护理用品
2021,No.441,￥ 360 亿,达达,蒯佳祺,物流
2021,No.441,￥ 360 亿,叮咚买菜,梁昌霖,新零售
2021,No.441,￥ 360 亿,海吉亚医疗,朱义文,肿瘤医疗
2021,No.441,￥ 360 亿,海澜集团,周立宸,服装
2021,No.441,￥ 360 亿,南微医学,隆晓辉,医疗设备
2021,No.441,￥ 360 亿,万业企业,朱旭东,房地产
2021,No.441,￥ 360 亿,亚洲水泥,徐旭东,水泥工业
2021,No.441,￥ 360 亿,远东新世纪,徐旭东,纺织，投资
2021,No.449,￥ 355 亿,华峰测控,孙镪,半导体
2021,No.449,￥ 355 亿,人福医药,李杰,医药
2021,No.451,￥ 350 亿,宏达电子,钟若农,电子元件
2021,No.451,￥ 350 亿,汇通达,汪建国,电商
2021,No.451,￥ 350 亿,火炬电子,蔡明通,电子元件
2021,No.451,￥ 350 亿,敏实集团,魏清莲,汽车制造
2021,No.451,￥ 350 亿,纳微科技,江必旺,医药
2021,No.451,￥ 350 亿,星源材质,陈秀峰,锂电池
2021,No.451,￥ 350 亿,奕瑞科技,顾铁,医疗设备
2021,No.451,￥ 350 亿,鱼跃医疗,吴群,医疗设备
2021,No.451,￥ 350 亿,浙富控股,孙毅,清洁能源装备
2021,No.460,￥ 345 亿,建滔集团,张国荣,化工
2021,No.461,￥ 340 亿,富德生命人寿保险,方力,保险
2021,No.461,￥ 340 亿,和黄医药,杜志强,医药
2021,No.461,￥ 340 亿,嘉元科技,廖平元,铜
2021,No.461,￥ 340 亿,金发科技,袁志敏,塑料
2021,No.461,￥ 340 亿,康方生物,夏瑜,生物医药
2021,No.461,￥ 340 亿,蓝月亮集团,潘东,居家用品
2021,No.461,￥ 340 亿,瑞声科技,张宏江,声学科技
2021,No.461,￥ 340 亿,睿创微纳,马宏,电子元件
2021,No.461,￥ 340 亿,天境生物,臧敬五,生物医药
2021,No.461,￥ 340 亿,彤程新材,张宁,橡胶化工
2021,No.461,￥ 340 亿,稳健医疗,李建全,医疗用品
2021,No.461,￥ 340 亿,小马智行,彭军,人工智能
2021,No.461,￥ 340 亿,雅化集团,高欣,化工
2021,No.461,￥ 340 亿,益丰药房,高毅,医药零售
2021,No.461,￥ 340 亿,正邦集团,林印孙,饲料、养殖
2021,No.476,￥ 335 亿,安图生物,苗拥军,基因检测
2021,No.476,￥ 335 亿,寒武纪,陈天石,人工智能芯片
2021,No.476,￥ 335 亿,雅迪控股,董经贵,电动车
2021,No.476,￥ 335 亿,中国软件国际,陈宇红,软件和信息技术服务业
2021,No.480,￥ 330 亿,鄂尔多斯,王臻,能源、投资
2021,No.480,￥ 330 亿,居然之家,汪林朋,家居建材
2021,No.480,￥ 330 亿,美畅股份,吴英,金属制品
2021,No.480,￥ 330 亿,新濠博亚娱乐,何猷龙,博彩
2021,No.480,￥ 330 亿,正荣集团,欧宗荣,房地产
2021,No.480,￥ 330 亿,众安在线,欧亚平,金融科技
2021,No.486,￥ 325 亿,东方日升,林海峰,太阳能
2021,No.486,￥ 325 亿,东富龙,郑效东,医疗设备
2021,No.486,￥ 325 亿,国金证券,冉云,金融服务
2021,No.486,￥ 325 亿,赫基国际,徐宇,服装
2021,No.486,￥ 325 亿,同程旅行,吴志祥、梁建章,互联网旅游服务
2021,No.491,￥ 320 亿,比特大陆,詹克团,区块链
2021,No.491,￥ 320 亿,道通科技,李红京,汽车智能诊断
2021,No.491,￥ 320 亿,地平线机器人,余凯,人工智能
2021,No.491,￥ 320 亿,华大智能制造,汪健,基因检测
2021,No.491,￥ 320 亿,联影医疗,张强,医疗器械
2021,No.491,￥ 320 亿,双星新材,吴培服,包装材料
2021,No.491,￥ 320 亿,太阳纸业,李洪信,纸业
2021,No.491,￥ 320 亿,万达电影,曾茂军,影视娱乐
2021,No.491,￥ 320 亿,万能钥匙,陈大年,应用软件
2021,No.491,￥ 320 亿,卫宁健康,周炜,医疗数据服务
2021,No.491,￥ 320 亿,信立泰,叶澄海,生物医药
2021,No.491,￥ 320 亿,旭辉控股,林中,房地产
2021,No.491,￥ 320 亿,长川科技,赵轶,测试设备
2021,No.491,￥ 320 亿,中信博,蔡浩,光伏
2020,No.1,￥ 49800 亿,腾讯控股,马化腾,互联网服务
2020,No.2,￥ 47800 亿,阿里巴巴,张勇,电子商务
2020,No.3,￥ 16300 亿,美团,王兴,生活服务
2020,No.4,￥ 14800 亿,中国平安保险,马明哲,金融
2020,No.5,￥ 14000 亿,蚂蚁集团,井贤栋,金融科技
2020,No.6,￥ 11400 亿,拼多多,黄峥,电子商务
2020,No.7,￥ 11000 亿,华为,梁华,智能手机、电信解决方案
2020,No.8,￥ 9960 亿,京东集团,刘强东,电子商务
2020,No.9,￥ 7000 亿,字节跳动,张一鸣,传媒和娱乐
2020,No.10,￥ 6280 亿,美的集团,方洪波,家电
2020,No.11,￥ 5930 亿,宁德时代,曾毓群,锂电池
2020,No.12,￥ 5540 亿,海天调味食品,庞康,调味品
2020,No.13,￥ 5300 亿,贝壳,左晖,房地产服务
2020,No.14,￥ 4940 亿,恒瑞医药,孙飘扬,医药
2020,No.15,￥ 4710 亿,小米集团,雷军,智能手机、智能家电
2020,No.16,￥ 4520 亿,迈瑞生物医疗电子,李西廷,医疗器械
2020,No.17,￥ 4480 亿,比亚迪,王传福,汽车、手机部件及组装
2020,No.18,￥ 4170 亿,立讯精密工业,王来春,消费电子精密件
2020,No.19,￥ 4160 亿,蔚来,李斌,新能源汽车
2020,No.20,￥ 4120 亿,网易,丁磊,互联网技术
2020,No.21,￥ 4100 亿,顺丰控股,王卫,快递
2020,No.22,￥ 3600 亿,滴滴出行,程维,共享出行
2020,No.23,￥ 3560 亿,农夫山泉,钟睒睒,饮料
2020,No.24,￥ 3490 亿,格力电器,董明珠,家电
2020,No.25,￥ 3380 亿,百度,李彦宏,网络信息服务
2020,No.26,￥ 3240 亿,好未来教育集团,白云峰,教育
2020,No.27,￥ 3150 亿,泰康保险,陈东升,保险
2020,No.28,￥ 3100 亿,牧原食品,秦英林,畜牧
2020,No.29,￥ 2950 亿,西安隆基,钟宝申,硅材料
2020,No.30,￥ 2650 亿,药明康德,李革,生物医药
2020,No.31,￥ 2560 亿,海底捞,张勇,餐饮
2020,No.32,￥ 2530 亿,三一集团,梁稳根,重型机械
2020,No.32,￥ 2530 亿,伊利实业集团,潘刚,乳制品
2020,No.34,￥ 2500 亿,智飞生物,蒋仁生,疫苗
2020,No.35,￥ 2400 亿,药明生物,李革,生物医药
2020,No.36,￥ 2360 亿,爱尔眼科医院集团,陈邦,医疗服务
2020,No.37,￥ 2260 亿,中公教育科技,李永新,教育
2020,No.38,￥ 2230 亿,龙湖集团,吴亚军,房地产
2020,No.39,￥ 2220 亿,东方财富,其实,金融数据服务
2020,No.39,￥ 2220 亿,海尔智家,梁海山,家用电器
2020,No.41,￥ 2190 亿,中国民生银行,高迎欣,银行
2020,No.42,￥ 2125 亿,小鹏汽车科技,何小鹏,新能源汽车
2020,No.43,￥ 2100 亿,陆金所,计葵生,金融科技
2020,No.44,￥ 2060 亿,碧桂园控股,杨国强、杨惠妍,房地产
2020,No.45,￥ 2010 亿,新东方教育科技集团,俞敏洪,教育
2020,No.46,￥ 2000 亿,快手科技,宿华,传媒和娱乐
2020,No.46,￥ 2000 亿,京东数科,刘强东,数字科技
2020,No.46,￥ 2000 亿,微众银行,顾敏,金融科技
2020,No.46,￥ 2000 亿,安踏,丁世忠,体育用品
2020,No.50,￥ 1990 亿,理想汽车,李想,新能源汽车
2020,No.51,￥ 1965 亿,中国恒大集团,许家印,房地产、投资
2020,No.52,￥ 1960 亿,思摩尔国际控股,陈志平,电子雾化器
2020,No.53,￥ 1940 亿,翰森制药,钟慧娟,医药
2020,No.54,￥ 1860 亿,百济神州,欧雷强,生物医药
2020,No.55,￥ 1780 亿,双汇,万隆,食品加工
2020,No.55,￥ 1780 亿,申洲国际,马建荣,纺织、服装
2020,No.57,￥ 1750 亿,vivo,沈炜,智能手机
2020,No.58,￥ 1720 亿,长城汽车,魏建军,汽车
